Date,Ticker,Name,Category,Sector,Open,High,Low,Close,Adj_Close,Volume
2020-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,31.639999,31.639999,31.639999,31.639999,31.639999,0
2020-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,17.92,17.92,17.92,17.92,17.92,0
2020-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,20.24,20.24,20.24,20.24,20.24,0
2020-05-29,PACW,PacWest Bancorp,Distressed_2023,Financials,17.309999,17.309999,17.309999,17.309999,17.309999,0
2020-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,19.709999,19.709999,19.709999,19.709999,19.709999,0
2020-07-31,PACW,PacWest Bancorp,Distressed_2023,Financials,18.27,18.27,18.27,18.27,18.27,0
2020-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,19.08,19.08,19.08,19.08,19.08,0
2020-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,17.08,17.08,17.08,17.08,17.08,0
2020-10-30,PACW,PacWest Bancorp,Distressed_2023,Financials,19.24,19.24,19.24,19.24,19.24,0
2020-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,23.26,23.26,23.26,23.26,23.26,0
2020-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,25.4,25.4,25.4,25.4,25.4,0
2021-01-29,PACW,PacWest Bancorp,Distressed_2023,Financials,30.190001,30.190001,30.190001,30.190001,30.190001,0
2021-02-26,PACW,PacWest Bancorp,Distressed_2023,Financials,36.240002,36.240002,36.240002,36.240002,36.240002,0
2021-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,38.150002,38.150002,38.150002,38.150002,38.150002,0
2021-04-30,PACW,PacWest Bancorp,Distressed_2023,Financials,43.41,43.41,43.41,43.41,43.41,0
2021-05-28,PACW,PacWest Bancorp,Distressed_2023,Financials,45.169998,45.169998,45.169998,45.169998,45.169998,0
2021-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,41.16,41.16,41.16,41.16,41.16,0
2021-07-30,PACW,PacWest Bancorp,Distressed_2023,Financials,39.82,39.82,39.82,39.82,39.82,0
2021-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,42.549999,42.549999,42.549999,42.549999,42.549999,0
2021-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,45.32,45.32,45.32,45.32,45.32,0
2021-10-29,PACW,PacWest Bancorp,Distressed_2023,Financials,47.470001,47.470001,47.470001,47.470001,47.470001,0
2021-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,44.740002,44.740002,44.740002,44.740002,44.740002,0
2021-12-31,PACW,PacWest Bancorp,Distressed_2023,Financials,45.169998,45.169998,45.169998,45.169998,45.169998,0
2022-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,46.43,46.43,46.43,46.43,46.43,0
2022-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,49.419998,49.419998,49.419998,49.419998,49.419998,0
2022-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,43.130001,43.130001,43.130001,43.130001,43.130001,0
2022-04-29,PACW,PacWest Bancorp,Distressed_2023,Financials,32.889999,32.889999,32.889999,32.889999,32.889999,0
2022-05-31,PACW,PacWest Bancorp,Distressed_2023,Financials,31.58,31.58,31.58,31.58,31.58,0
2022-06-30,PACW,PacWest Bancorp,Distressed_2023,Financials,26.66,26.66,26.66,26.66,26.66,0
2022-07-29,PACW,PacWest Bancorp,Distressed_2023,Financials,28.030001,28.030001,28.030001,28.030001,28.030001,0
2022-08-31,PACW,PacWest Bancorp,Distressed_2023,Financials,26.33,26.33,26.33,26.33,26.33,0
2022-09-30,PACW,PacWest Bancorp,Distressed_2023,Financials,22.6,22.6,22.6,22.6,22.6,0
2022-10-31,PACW,PacWest Bancorp,Distressed_2023,Financials,24.860001,24.860001,24.860001,24.860001,24.860001,0
2022-11-30,PACW,PacWest Bancorp,Distressed_2023,Financials,26.120001,26.120001,26.120001,26.120001,26.120001,0
2022-12-30,PACW,PacWest Bancorp,Distressed_2023,Financials,22.950001,22.950001,22.950001,22.950001,22.950001,0
2023-01-31,PACW,PacWest Bancorp,Distressed_2023,Financials,27.66,27.66,27.66,27.66,27.66,0
2023-02-28,PACW,PacWest Bancorp,Distressed_2023,Financials,27.75,27.75,27.75,27.75,27.75,0
2023-03-31,PACW,PacWest Bancorp,Distressed_2023,Financials,9.73,9.73,9.73,9.73,9.73,0
2023-04-28,PACW,PacWest Bancorp,Distressed_2023,Financials,10.15,10.15,10.15,10.15,10.15,0
